URL,Name,Price,Rating,Seller,Description
https://www.newegg.com/broadcom-bcm957608-p2200gqf00/p/14U-004W-000H3,Broadcom P2200G - Network adapter - PCIe 5.0 x16 low profile - 400 Gigabit QSFP112 x 2,1588.00,,Superior Quality,"Standards-compliant PCIe 5.0 QSFP112 PCIe NIC with line-rate, full-duplex throughput
 Single-port 400/200/100/50/25G
 Dual-port 200/100/50/25G
 High-speed SerDes capable of 100/50G PAM4 and 25G NRZ
 Optimized performance with StrataXGS and StrataDNX switches
 Inline encryption engine enables CPU offload and improves application performance
 Peer memory direct for low-latency inter-GPU communication
 On-chip tunneling protocol processing for Geneve, VXLAN, and NVGRE
 Industry's most secure PCIe NIC solution provides unparalleled platform security via silicon Root-of-Trust
 TruFlow engine line-rate offload for virtual switch processing
 TruManage™ enhances server manageability and security for data center deployments
 NIC partitioning supporting 16 physical functions (PFs)
 Seamless integration with Broadcom's PCIe Gen 5 PCIe switches for GPU-based AI/ML servers"
https://www.newegg.com/hp-865414-b21-consumer-electronics/p/181-0083-001F0,HPE 800W Flex Slot Platinum Hot Plug Low Halogen Power Supply Kit - 1400 W - 230 V AC - 865414-B21,139.99,,Cloud Computing LLC,800W
https://www.newegg.com/msi-mag-coreliquid-e360-black-394mm-lga-1700-am5/p/N82E16835846050,"MSI MAG CoreLiquid E360 Black - AIO ARGB CPU Liquid Cooler - Rotating Cap Design - 360mm Radiator - Triple 120mm ARGB PWM Fans - LGA 1851,1700 Ready / AMD AM5 Compatible",149.99,4.4,Newegg,"The enlarged copper base surface area helps to achieve ultimate heat exchange with the latest CPU generation
 Maximize micro channels to dissipate heat efficiently
 Rotatable water block cap for 270 degree.
 ARGB fan can change the lighting by MSI center.
 Enhanced fan performance to dissipate heat quickly.
 Pump is separating the rooms of cool water and hot water to avoid mixing water temperatures and effectively reduce the heat source.
 Durable three phase motor of the pump generates minimal vibrations for long lasting operation.
 Spilt pathway through the radiator rapidly dissipates heat."
https://www.newegg.com/p/0WX-000R-00U65,HP 63 Ink Cartridge - Cyan/Magenta/Yellow,34.99,4.8,Newegg,"Color: Tri-color
 Model #: F6U61AN
 Single cartridge
 Approximate page yield per cartridge: 165
 Compatible with: HP Deskjet 1112, 2130, 2132, 3630, 3632. ENVY 4512, 4520, Officejet 3830, 4650 Series"
https://www.newegg.com/athena-power-m1k2-5a00v4h-1000w/p/N82E16817338130,Athena Power Zippy M1K2-5A00V4H 1000W 1U Redundant IPC/Server Power Supply - OEM,649.99,,Newegg,"1000W Redundant 
 ATX Connector 24 (20+4) pin x 1
 P4-12V 4 Pin x 1
 EPS 12V 8 Pin x 2
 PCIE 6+2 Pin x 2
 SATA 15 Pin x 3
 Molex 4 Pin x 3"
https://www.newegg.com/asus-rog-strix-scope-rx-rog-rx-red-optical-black/p/N82E16823193095,ASUS XA05 ROG Strix Scope RX/RD/US Mechanical Gaming Keyboard with ROG RX Red Optical Mechanical Switch,99.99,,Newegg,"PLAY AT THE SPEED OF LIGHT - Take on all comers with ROG Strix Scope RX, the first mechanical RGB gaming keyboard featuring exclusive ROG RX Red Optical Mechanical Switches. These switches provide a 100-million-keystroke lifespan and offer consistent linear keystrokes with immediate response. In addition, each switch has a central RGB LED to give every key all-round lighting. Strix Scope RX also offers IP57 waterproof and dust resistance, an alloy top cover, and USB 2.0 passthrough. Like all Strix Scope series gaming keyboards, it has a wider Ctrl key and a Stealth key for FPS gamers. Go confidently into battle with ROG Strix Scope RX.
 ABOUT ROG RX RED SWITCH - Linear and Swift, ROG RX Red Optical Mechanical Switches are the first to be developed by ROG. Extensive research, testing and fine-tuning have resulted in switches with a 1.5mm actuation point for lightning-fast inputs. An initial force of 40g prevents accidental keystrokes"
https://www.newegg.com/broadcom-bcm957416n4160c/p/N82E16833995289,Broadcom BCM957416N4160C Dual-Port 10GBASE-T Ethernet PCI Express 3.0 x8 OCP 3.0 Small Form Factor Card 10Gbps PCI-Express 3.0 x8,117.79,,Superior Quality,"Dual Port 10 Gb/s 10GBASE-T interface
 x8 PCI Express 3.0 compliant
 SR-IOV with up to 128 virtual functions (VFs)
 Function-Level Reset (FLR) support
 Tunnel-aware stateless offloads
 DCB support – PFC, ETS, QCN, DCBx
 RDMA over Converged Ethernet (RoCE)
 Network Controller Sideband Interface (NC-SI)
 SMBus 2.0
 MCTP over SMBus
 PCIe-based UART and KCS
 Jumbo frames up to 9 KB
 Advanced congestion avoidance"
https://www.newegg.com/seagate-ironwolf-ne-st8000vn004-8tb-7200-rpm-for-nas-systems/p/N82E16822184796,"Seagate IronWolf 8TB NAS Hard Drive 7200 RPM 256MB Cache SATA 6.0Gb/s CMR 3.5"" Internal HDD for RAID Network Attached Storage ST8000VN004-NE",390.99,4.2,Newegg,"7200 RPM 256MB Cache 
 SATA 6.0Gb/s 
 For NAS systems"
https://www.newegg.com/corsair-ct-9010001-ww/p/N82E16835181166,"CORSAIR TM30 Performance Thermal Paste, CT-9010001-WW.",8.99,4.7,Newegg,"Premium Zinc Oxide based thermal compound for optimal thermal performance.
 Install new, or replace existing, thermal compound on your CPU and GPU to improve heat transfer and lower temperatures. 
 Ultra-low thermal impedance lowers CPU temperatures vs common thermal paste.
 CORSAIR TM30’s low-viscosity allows it to easily fill microscopic abrasions and channels for peak thermal transfer.
 Once installed, CORSAIR TM30’s high-stability liquid compound lasts for years with no drying, cracking or change in consistency.
 Non-conductive, non-toxic and contains zero volatile compounds."
https://www.newegg.com/amd-epyc-9135-socket-sp5/p/N82E16819113864,AMD EPYC 5th Gen 9005 Series (Sixteen-Core) 16 Core - Model 9135 AMD - EPYC - Processor / Number: 9135 - Processor / Clock Speed: 3.65 - Total Threads: 32 - Socket SP5 - L3 Cache - 64MB Memory - OEM,1421.99,,Newegg,"Processor is versatile, reliable, and offers convenient usage with high speed
 EPYC product line processor for better usability and increased efficiency
 64 MB of L3 cache memory offers great system performance and avoids interruptions while executing complex and critical tasks
 Hexadeca-core (16 Core) processor core allows multitasking with great reliability and fast processing speed
 Processor with 3.65 GHz clock speed for quick and dependable processing of data to ensure maximum productivity"
https://www.newegg.com/gigabyte-gv-n1030d4-2gl-nvidia-geforce-gt-1030-2gb-ddr4/p/N82E16814932060,GIGABYTE GeForce GT 1030 Low Profile D4 2G DirectX 12 GV-N1030D4-2GL Graphics Card,88.62,4.3,Newegg,"2GB 64-Bit DDR4 
 Core Clock OC mode: 1177 MHz Gaming mode: 1151 MHz 
 Boost Clock OC mode: 1417 MHz Gaming mode: 1379 MHz 
 1 x DVI-D 1 x HDMI 2.0b 
 384 Cores CUDA Cores 
 PCI Express 3.0 x4"
https://www.newegg.com/asus-gt-axe16000-wi-fi-6e-wi-fi-6-backwards-compatible-with-802-11a-b-g-n-ac-wi-fi/p/N82E16833320526,"ASUS ROG Rapture WiFi 6E Gaming Router (GT-AXE16000) - Quad-Band, 6 GHz Ready, Dual 10G Ports, 2.5G WAN Port, AiMesh Support, Triple-level Game Acceleration, Lifetime Internet Security, Instant Guard",599.99,4.4,Newegg,"World's first quad-band WiFi 6E gaming router - Ultrafast WiFi 6E (802.11ax) quad-band WiFi router boosts speeds up to 16000 Mbps
 New 6 GHz frequency band - Wider channels and higher capacity delivers higher performance, lower latency, and less interference.
 Expanded coverage - The exclusive ASUS RangeBoost Plus improves signal range and overall coverage. 
 Flexible AiMesh configuration - Dedicated 5 GHz or 6 GHz backhaul using ASUS AiMesh routers for more flexible device options.
 Dual 10G ports - Enjoy up to 10X-faster data-transfer speeds for bandwidth-demanding tasks with two 10 Gbps WAN/LAN ports.
 2.5G WAN port - 2.5 Gbps port prioritizes all network traffic, and unlocks the full potential of WiFi 6.
 Triple-level game acceleration - Accelerate game traffic every step of the way - from device to game server."
https://www.newegg.com/asus-c501-rog-carnyx-black-usb-connector/p/N82E16836320005,"ASUS ROG Carnyx USB gaming microphone certified by professional streamer, studio-grade 25 mm condenser capsule, high-pass filter, build-in pop filter, premium metal shock mount, Aura RGB, Black",159.99,3.4,Newegg,"Studio-Grade 25 mm Condenser Capsule: Delivers truly rich and warm vocal tones 
 192 kHz / 24-bit High Sampling Rate: Provides high-resolution, extremely detailed audio 
 High-Pass Filter: Reduces unwanted low frequencies noise and further enhances voice clarity 
 Built-In Pop Filter: Cuts down on vocal plosives
 Metal Shock Mount: Reduces external vibrations for smooth recording 
 One-Touch Mute Button: Quick, intuitive control for uninterrupted recording 
 Multi-Functional Control Knob: For convenient volume adjustment of microphones and audio control of monitoring headsets 
 ASUS Aura Sync RGB Lighting: Enjoy unmatched personalization and synchronize with Aura Sync ecosystem"
https://www.newegg.com/asrock-rack-wrx80d8-2t-supports-amd-ryzen-threadripper-pro-5000wx-3000wx/p/N82E16813140095,AsRock Rack WRX80D8-2T ATX Server Motherboard Socket sWRX8 AMD WRX80,569.00,,Newegg,"ATX (12"" x 9.6"")
 Supports AMD Ryzen Threadripper PRO 5000WX/3000WX
 Support 8 DIMM slots (1DPC), supports ECC/non-ECC UDIMM, RDIMM, LRDIMM, RDIMM-3DS
 Support 7 PCIe4.0 x16
 Support 2 OCuLink (PCIe4.0 x4 or 4 SATA 6Gb/s)
 Support 2 M.2 (PCIe4.0 x4)
 Support 12 SATA 6Gb/s
 Support 2 RJ45 (10GbE) by Intel X710-AT2
 Remote Management (IPMI)"
https://www.newegg.com/nzxt-liquid-cooling-kraken-elite-rgb-394mm-intel-lga-1700-1200-115x-amd-socket-am5-am4-strx4-tr4-blk/p/N82E16835146135,"NZXT Kraken Elite RGB 360mm - RL-KR36E-B1 – RGB AIO CPU Liquid Cooler – Customizable LCD Display - 3 x F120RGB Core Fans Radiator Fans Black LGA 1851,1700 / AM5 Compatible",299.99,4.5,Newegg,"INCREASED CUSTOMIZATION: A more powerful microcontroller allows for more immersive customization such as audio visualizers and the ability to relay 
 CAM information with particle density animations.
 TWICE AS BRIGHT: A bright 2.36"" wide angle LCD screen supports custom images along with animated GIFs and features a crystal clear 640x640 display resolution, double that of previous generations.
 STAY COOL: Luminously quiet F Series RGB Core fans give a vibrant feel to your 
 gaming setup with the 8 individually addressable RGB LEDs on each fan. The 7th gen Asetek pump ensures your Kraken Elite cools optimally with 2800 RPM operation.
 SIMPLE INSTALL: Setup is made simple with a single breakout cable that takes the guesswork out of the installation process
 NZXT CAM-READY: Personalize screen content with custom images, GIFs, or performance info with user-friendly NZXT CAM software. You can also control fan and pump speeds and run at 0 RPM mode at low temperatures to eliminate fan noise."
https://www.newegg.com/brother-fax-2940-fax-machine/p/N82E16828113804,Brother Intelli FAX-2940 High-Speed Laser Fax,329.99,,Newegg,"33.6Kbps 
 Approx. 2.5 seconds per page    
 16MB Memory"
https://www.newegg.com/black-xerox-008r12925-staple-cartridge/p/N82E16828118172,XEROX 008R12925 Staple Cartridge For Professional Finisher,165.99,,Newegg,"008R12925 
 Staple Cartridge"
https://www.newegg.com/green-project-b-lc75m-magenta/p/N82E16828651002,Green Project B-LC75M Magenta Ink Cartridge Replaces Brother LC75M,6.64,,Newegg,"Magenta 
 600 Pages 
 Compatible Products LC75M,LC75-M,LC-75 M,LC75-M DCP-J525W DCP-J725DW DCP-J925DW MFC-J280W MFC-J425W MFC-J430W MFC-J435W MFC-J5910DW MFC-J625W MFC-J6510DW MFC-J6710DW MFC-J6910DW MFC-J825DW MFC-J835DW"
https://www.newegg.com/1tb-wd10spzx-blue-sata-6-0gb-s/p/N82E16822231550,"WD Blue 1TB 5400 RPM 128MB Cache SATA 6.0Gb/s 2.5"" Mobile Hard Drive WD10SPZX",49.00,4.1,Happy Bear,"Storage built to WD's high standards of quality and reliability.
 Manufactured with WD's award-winning desktop and mobile hard drive technology.
 Available in a broad range of capacities and form factors."
https://www.newegg.com/creative-51mf8395aa000-wired-with-bluetooth-wireless-2-0/p/N82E16836116217,"Creative Stage Air V2 Compact Under-Monitor USB Soundbar for PC, with Bluetooth 5.3, Dual-Driver and Passive Radiator, up to 6 Hours of Playtime, Compatible with PS5 and Nintendo Switch",64.99,3.9,Newegg,"VERSATILE CONNECTIVITY OPTIONS – The Creative Stage Air V2 joins the Creative Stage series to offer both USB-C audio and Bluetooth 5.3 options. With both wired and wireless playback capabilities, you can connect it directly to your PC, mobile, or even gaming consoles (compatible with the PS5 and Nintendo Switch) for high-quality digital audio. It also comes with a 3.5 mm AUX-in port that allows for compatibility across other analog devices
 REFINED USB AUDIO EXPERIENCE – Experience an immediate performance boost from your PC audio when you connect it to the Creative Stage Air V2 soundbar with the included USB-A to USB-C cable. Enjoy rich and robust audio performance powered by two custom-tuned full range drivers and an oversized bass radiator made for movies, music, and games
 PORTABLE WITH LONG BATTERY LIFE – With a playtime of up to 6 hours on a single charge, bring the Creative Stage Air V2 around with you easily,"
https://www.newegg.com/samsung-s33gc-27-fhd-100-hz-ips-black/p/15Z-001C-00D17,"Samsung 24"" S3 (S33GC) FHD IPS 100Hz AMD FreeSync Monitor (LS24C330GANXZA) - Black",,4.8,Newegg,"Samsung's S3 Series 24"" Display elevates content with strikingly realistic visuals and vivid colors.
 IPS Panel ensures tones and shades are represented consistently with less color shift and colors remain bright and clear across the screen from all viewing angles.
 100Hz refresh rate reduces lag and motion blur to keep users on track while conducting hybrid meetings or working on creative projects.
 AMD FreeSync keeps the monitor and graphics card refresh rate in perfect sync, which reduces image tearing, choppiness, and screen lag.
 Advanced TÜV-certified technology reduces eye strain by minimizing blue light and reducing screen flicker and Eye Saver Mode helps to ensure eye comfort during long work hours.
 HDMI and Display Port enable convenient connectivity that simplifies setup and enhances productivity."
https://www.newegg.com/amd-epyc-7313-socket-sp3/p/N82E16819113699,AMD EPYC 7003 (3rd Gen) 7313 Hexadeca-core (16 Core) 3 GHz Processor - 128 MB L3 Cache - 3.70 GHz Overclocking Speed - Socket SP3 - 155 W - 32 Threads - 100-000000329 - OEM,999.99,,Newegg,"Processor provides dependable and fast execution of tasks with maximum efficiency
 Processor consumes less power to offer maximum productivity with added usability
 EPYC product line processor for better reliability and ensure maximum productivity
 EPYC product line processor for your convenience and optimal usage
 128 MB of L3 cache memory offers great system performance and avoids interruptions while executing complex and critical tasks
 128 MB of L3 cache memory provides excellent hit rate in short access time enabling improved system performance
 Hexadeca-core (16 Core) processor core efficiently handles data to ensure quicker transfer of information with maximum usability
 Hexadeca-core (16 Core) processor core helps processor process data in a dependable and timely manner with maximum productivity
 Processor with 3 GHz clock speed for faster, efficient execution of cycles per second to ensure maximum usability
 Processor with 3 GHz clock speed for reliable and fast execution"
https://www.newegg.com/green-project-e-t0682-cyan/p/N82E16828651058,Green Project E-T0682 Remanufactured Cyan Ink Cartridge Replacement for Epson T068220,7.59,,Newegg,"Cyan 
 520 Pages 
 Compatible Products Stylus CX5000	 Stylus CX6000	 Stylus CX7000 F	 Stylus CX8400	 Stylus CX9400 F	 Stylus CX9475 Fax	 Stylus NX510	 Stylus NX515	 WorkForce 1100 Wideformat	 WorkForce 30	 WorkForce 310	 WorkForce 315	 WorkForce 40	 WorkForce 500	 WorkForce 600	 WorkForce 610	 WorkForce 615"
https://www.newegg.com/p/2MB-001H-00006,"Zalman STC8 (1.5 g) Performance Thermal Grease Compound Paste, Heatsink Paste for All Coolers, CPU & GPU, Superconducting Micro-Filler Density Technology (8.3 W/m-k, 350-480 Pa.s)",7.90,,Zalman Direct,Excellent Stability: Zalman STC8 effective thermal conductivity allows heat from CPU or any computer chips to cool down and very safe as there is no electrical conductivity. Measuring Graduations for convenience: Scale marking on the syringe allows accurate and visual measurement of the content while using or reusing the product. Optimum Viscosity: Particle size technology provides optimal filler density to conveniently use on any type of computer chips. East to use and store: Syringe type which is easy to use and rubber-cap prevents liquid content from being hardened over a period of thime when reused Outstanding Durability and cooling performance: STC 8 can fill up space between the heatsink and CPU to maximize cooling performance
https://www.newegg.com/zotac-gaming-geforce-rtx-5070-solid-oc-nvidia-12gb-gddr7/p/N82E16814500603,ZOTAC Solid OC GeForce RTX 5070 12GB 192-Bit GDDR7 PCI Express 5.0 DLSS 4.0 Graphics Card ZOTAC GAMING ZT-B50700J-10P,699.99,4.8,Newegg,"12GB 192-Bit GDDR7 
 Boost Clock 2542 MHz 
 1 x HDMI 2.1b 3 x DisplayPort 2.1b 
 6144 Cores CUDA Cores 
 PCI Express 5.0 x16"
https://www.newegg.com/asus-vy249hgr-27-fhd-120-hz-ips-black/p/N82E16824281334,"ASUS 24"" 120 Hz IPS FHD Monitor Adaptive-Sync VY249HGR",849.99,4.4,Newegg,"24"" 
 IPS FHD 
 120 Hz 
 Adaptive-Sync 
 100,000,000:1 (ASCR) 
 16.7 Million 
 Tilt: +22°~-5°        
 1 x D-Sub / 1 x HDMI 1.4 
 Power Cord, Quick Start Guide, Warranty Card"
https://www.newegg.com/p/N82E16838996033,Ambir DS687-A3P Duplex ID Card Scanner,299.95,,Newegg,"Compact design for space efficiency
 High-resolution ID card scanning at 600 dpi
 Included TWAIN drivers offer broad compatibility
 AutoContinue function allows continuous scanning"
https://www.newegg.com/msi-rtx-5070-12g-shadow-3x-oc-nvidia-geforce-rtx-5070-12gb-gddr7/p/N82E16814137941,MSI SHADOW GeForce RTX 5070 12GB GDDR7 PCI Express 5.0 Graphics Card RTX 5070 12G SHADOW 3X OC,669.99,,Newegg,"12GB 192-Bit GDDR7 
 Boost Clock 2542 MHz 
 1 x HDMI 2.1b 3 x DisplayPort 2.1b 
 6144 Cores CUDA Cores 
 PCI Express 5.0"
